New iD,Active Majors,GPA UG Cum,Reporting Year,Term,Course Name,Current Status,Verif Grade,M89 Stu Recent Math Placement 
999793,,3.372,2015,15/FA,MA-125,N,B,MATH.4
782269,,3.715,0,,MA-050,NC,,MATH.4
782269,,3.715,0,,MA-101,NC,,MATH.4
782269,,3.715,0,,MA-109,NC,,MATH.4
782269,,3.715,0,,MA-115,NC,,MATH.4
782269,,3.715,2010,10/FA,MA-125,N,A,MATH.4
1323592,CS,3.5,2021,21/FA,MA-125,D,W,
1323592,CS,3.5,2021,21/FA,MA-109,TR,T,
813961,,0,0,,MA-050,NC,,MATH.4
813961,,0,0,,MA-101,NC,,MATH.4
813961,,0,0,,MA-109,NC,,MATH.4
813961,,0,0,,MA-115,NC,,MATH.4
813961,,0,2010,10/FA,MA-125,D,W,MATH.4
1130800,,3.849,0,,MA-050,NC,,MATH.4
1130800,,3.849,0,,MA-101,NC,,MATH.4
1130800,,3.849,0,,MA-109,NC,,MATH.4
1130800,,3.849,0,,MA-115,NC,,MATH.4
1130800,,3.849,2017,18/SP,MA-125,N,A,MATH.4
1021736,,3.129,0,,MA-050,NC,,MATH.4
1021736,,3.129,0,,MA-101,NC,,MATH.4
1021736,,3.129,0,,MA-109,NC,,MATH.4
1021736,,3.129,0,,MA-115,NC,,MATH.4
1021736,,3.129,2016,16/FA,MA-125,D,W,MATH.4
768543,,3.121,0,,MA-050,NC,,MATH.3P
768543,,3.121,0,,MA-101,NC,,MATH.3P
768543,,3.121,2009,09/FA,MA-109,N,A-,MATH.3P
768543,,3.121,2010,10/FA,MA-125,N,C-,MATH.3P
805151,,3.253,0,,MA-050,NC,,MATH.4
805151,,3.253,0,,MA-101,NC,,MATH.4
805151,,3.253,0,,MA-109,NC,,MATH.4
805151,,3.253,0,,MA-115,NC,,MATH.4
805151,,3.253,2011,11/FA,MA-125,N,A-,MATH.4
1292285,CS,3.737,0,,MA-050,NC,,MATH.4
1292285,CS,3.737,0,,MA-101,NC,,MATH.4
1292285,CS,3.737,0,,MA-109,PR,,MATH.4
1292285,CS,3.737,0,,MA-115,NC,,MATH.4
1292285,CS,3.737,2019,19/FA,MA-109,TR,T,MATH.4
1292285,CS,3.737,2020,20/FA,MA-125,D,W,MATH.4
1292285,CS,3.737,2020,21/SP,MA-125,N,P,MATH.4
771904,,3.868,0,,MA-050,NC,,MATH.3
771904,,3.868,0,,MA-101,NC,,MATH.3
771904,,3.868,2010,10/FA,MA-115,N,A,MATH.3
771904,,3.868,2011,11/FA,MA-125,N,B+,MATH.3
998150,,3.808,0,,MA-050,NC,,MATH.4
998150,,3.808,0,,MA-101,NC,,MATH.4
998150,,3.808,0,,MA-109,NC,,MATH.4
998150,,3.808,0,,MA-115,NC,,MATH.4
998150,,3.808,2014,15/SP,MA-125,N,A,MATH.4
883434,,2.655,0,,MA-050,NC,,MATH.4
883434,,2.655,0,,MA-101,NC,,MATH.4
883434,,2.655,0,,MA-109,NC,,MATH.4
883434,,2.655,0,,MA-115,NC,,MATH.4
883434,,2.655,2014,15/SP,MA-125,N,C+,MATH.4
1105923,,3.842,0,,MA-050,NC,,MATH.4
1105923,,3.842,0,,MA-101,NC,,MATH.4
1105923,,3.842,0,,MA-109,NC,,MATH.4
1105923,,3.842,0,,MA-115,NC,,MATH.4
1105923,,3.842,2016,16/FA,MA-125,N,B+,MATH.4
851909,,3,0,,MA-050,NC,,MATH.4
851909,,3,0,,MA-101,NC,,MATH.4
851909,,3,0,,MA-109,NC,,MATH.4
851909,,3,0,,MA-115,NC,,MATH.4
851909,,3,2011,11/FA,MA-125,D,W,MATH.4
851909,,3,2011,12/SP,MA-125,N,C-,MATH.4
1111865,,3.542,0,,MA-050,NC,,MATH.4
1111865,,3.542,0,,MA-101,NC,,MATH.4
1111865,,3.542,0,,MA-109,NC,,MATH.4
1111865,,3.542,0,,MA-115,NC,,MATH.4
1111865,,3.542,2016,16/FA,MA-125,N,A-,MATH.4
1139488,,3.815,0,,MA-050,NC,,MATH.4
1139488,,3.815,0,,MA-101,NC,,MATH.4
1139488,,3.815,0,,MA-109,NC,,MATH.4
1139488,,3.815,0,,MA-115,NC,,MATH.4
1139488,,3.815,2017,18/SP,MA-125,N,A,MATH.4
933930,,3.869,0,,MA-050,NC,,MATH.4
933930,,3.869,0,,MA-101,NC,,MATH.4
933930,,3.869,0,,MA-109,NC,,MATH.4
933930,,3.869,0,,MA-115,NC,,MATH.4
933930,,3.869,2015,15/FA,MA-125,N,A,MATH.4
1010119,,3.975,0,,MA-050,NC,,MATH.4
1010119,,3.975,0,,MA-101,NC,,MATH.4
1010119,,3.975,0,,MA-109,NC,,MATH.4
1010119,,3.975,0,,MA-115,NC,,MATH.4
1010119,,3.975,0,,MA-125,NC,,MATH.4
1010119,,3.975,2015,15/FA,MA-125,N,A,MATH.4
848454,,3.229,0,,MA-050,NC,,MATH.3
848454,,3.229,0,,MA-101,NC,,MATH.3
848454,,3.229,2011,11/FA,MA-109,N,C+,MATH.3
848454,,3.229,2011,12/SP,MA-125,D,W,MATH.3
1182308,,3.434,0,,MA-050,NC,,MATH.4
1182308,,3.434,0,,MA-101,NC,,MATH.4
1182308,,3.434,0,,MA-109,NC,,MATH.4
1182308,,3.434,0,,MA-115,NC,,MATH.4
1182308,,3.434,2017,17/FA,MA-125,N,B,MATH.4
1282081,CS,3.143,0,,MA-050,NC,,MATH.3
1282081,CS,3.143,0,,MA-101,NC,,MATH.3
1282081,CS,3.143,2019,19/FA,MA-109,N,B-,MATH.3
1282081,CS,3.143,2020,20/FA,MA-125,N,C-,MATH.3
911179,,3.233,0,,MA-050,NC,,MATH.4
911179,,3.233,0,,MA-101,NC,,MATH.4
911179,,3.233,0,,MA-109,NC,,MATH.4
911179,,3.233,0,,MA-115,NC,,MATH.4
911179,,3.233,2013,13/FA,MA-125,N,B,MATH.4
929649,,2.945,2014,14/FA,MA-101,N,A-,MATH.1
929649,,2.945,2014,15/SP,MA-109,N,B,MATH.1
929649,,2.945,2015,15/FA,MA-125,N,C,MATH.1
934786,,3.435,0,,MA-050,NC,,MATH.3
934786,,3.435,0,,MA-101,NC,,MATH.3
934786,,3.435,2014,14/FA,MA-125,N,B,MATH.3
1178925,,3.35,2017,18/SP,MA-101,TR,T,
1178925,,3.35,2017,18/SP,MA-109,TR,T,
1178925,,3.35,2018,18/FA,MA-125,N,B,
1188848,,3.966,0,,MA-050,NC,,MATH.4
1188848,,3.966,0,,MA-101,NC,,MATH.4
1188848,,3.966,0,,MA-109,NC,,MATH.4
1188848,,3.966,0,,MA-115,NC,,MATH.4
1188848,,3.966,2017,17/FA,MA-125,N,A,MATH.4
931630,,3.507,0,,MA-050,NC,,MATH.3
931630,,3.507,0,,MA-101,NC,,MATH.3
931630,,3.507,2013,13/FA,MA-109,N,A,MATH.3
931630,,3.507,2013,14/SP,MA-125,N,A-,MATH.3
1064899,,3.637,0,,MA-050,NC,,MATH.4
1064899,,3.637,0,,MA-101,NC,,MATH.4
1064899,,3.637,0,,MA-109,NC,,MATH.4
1064899,,3.637,0,,MA-115,NC,,MATH.4
1064899,,3.637,2015,15/FA,MA-125,N,A,MATH.4
1064899,,3.637,2015,15/FA,MA-125,TR,T,MATH.4
1081919,,2.798,0,,MA-050,NC,,MATH.3
1081919,,2.798,0,,MA-101,NC,,MATH.3
1081919,,2.798,2016,16/FA,MA-109,N,B,MATH.3
1081919,,2.798,2017,17/FA,MA-125,N,C+,MATH.3
1053004,,3.187,0,,MA-050,NC,,MATH.4
1053004,,3.187,0,,MA-050,NC,,MATH.4
1053004,,3.187,0,,MA-101,NC,,MATH.4
1053004,,3.187,0,,MA-109,NC,,MATH.4
1053004,,3.187,0,,MA-115,NC,,MATH.4
1053004,,3.187,2015,15/FA,MA-125,N,C,MATH.4
1141942,,1.767,0,,MA-050,NC,,MATH.3
1141942,,1.767,0,,MA-101,NC,,MATH.3
1141942,,1.767,2017,17/FA,MA-109,N,B-,MATH.3
1141942,,1.767,2017,18/SP,MA-125,N,D-,MATH.3
877804,,2.733,0,,MA-050,NC,,MATH.3
877804,,2.733,0,,MA-101,NC,,MATH.3
877804,,2.733,2012,12/FA,MA-125,N,B-,MATH.3
823592,,3.679,0,,MA-050,NC,,MATH.3
823592,,3.679,0,,MA-101,NC,,MATH.3
823592,,3.679,2011,11/FA,MA-109,TR,T,MATH.3
823592,,3.679,2011,12/SP,MA-125,N,A-,MATH.3
1303327,CE,3.266,0,,MA-050,NC,,MATH.3
1303327,CE,3.266,0,,MA-101,NC,,MATH.3
1303327,CE,3.266,2020,21/SP,MA-109,TR,T,MATH.3
1303327,CE,3.266,2021,22/SP,MA-125,N,,MATH.3
1225368,MA,3.706,0,,MA-050,NC,,MATH.4
1225368,MA,3.706,0,,MA-101,NC,,MATH.4
1225368,MA,3.706,0,,MA-109,NC,,MATH.4
1225368,MA,3.706,0,,MA-115,NC,,MATH.4
1225368,MA,3.706,2018,19/SP,MA-125,N,B+,MATH.4
740699,,3.421,2014,14/FA,MA-101,TR,T,
740699,,3.421,2014,14/FA,MA-109,TR,T,
740699,,3.421,2019,20/SB,MA-125,N,A,
1139451,,3.375,2016,16/FA,MA-125,N,C,
1139451,,3.375,2016,16/FA,MA-101,TR,T,
1139451,,3.375,2016,16/FA,MA-109,TR,T,
875788,,3.591,0,,MA-050,NC,,MATH.3
875788,,3.591,0,,MA-101,NC,,MATH.3
875788,,3.591,2012,12/FA,MA-109,N,A-,MATH.3
875788,,3.591,2012,13/SP,MA-125,N,A-,MATH.3
1019008,,3.161,2014,15/SP,MA-101,TR,T,
1019008,,3.161,2014,15/SP,MA-109,TR,T,
1019008,,3.161,2014,15/SP,MA-125,N,B+,
1169929,,3.573,0,,MA-050,NC,,MATH.4
1169929,,3.573,0,,MA-101,NC,,MATH.4
1169929,,3.573,0,,MA-109,NC,,MATH.4
1169929,,3.573,0,,MA-115,NC,,MATH.4
1169929,,3.573,2017,17/FA,MA-125,N,B-,MATH.4
1304071,EN,3.443,0,,MA-050,NC,,MATH.4
,EDE,,,,,,,
1304071,EN,3.443,0,,MA-101,NC,,MATH.4
,EDE,,,,,,,
1304071,EN,3.443,0,,MA-109,NC,,MATH.4
,EDE,,,,,,,
1304071,EN,3.443,0,,MA-115,NC,,MATH.4
,EDE,,,,,,,
1304071,EN,3.443,2020,20/FA,MA-125,N,P,MATH.4
,EDE,,,,,,,
982306,SE,2.983,0,,MA-050,NC,,MATH.3
982306,SE,2.983,0,,MA-101,NC,,MATH.3
982306,SE,2.983,2016,17/SP,MA-109,N,C-,MATH.3
982306,SE,2.983,2017,17/FA,MA-125,D,W,MATH.3
982306,SE,2.983,2019,20/SP,MA-125,N,B,MATH.3
1329029,MA,2.563,0,,MA-050,NC,,MATH.4
,HON,,,,,,,
1329029,MA,2.563,0,,MA-101,NC,,MATH.4
,HON,,,,,,,
1329029,MA,2.563,0,,MA-105,NC,,MATH.4
,HON,,,,,,,
1329029,MA,2.563,0,,MA-109,NC,,MATH.4
,HON,,,,,,,
1329029,MA,2.563,0,,MA-115,NC,,MATH.4
,HON,,,,,,,
1329029,MA,2.563,2021,21/FA,MA-125,N,C,MATH.4
,HON,,,,,,,
865328,,0,0,,MA-050,NC,,MATH.4
865328,,0,0,,MA-101,NC,,MATH.4
865328,,0,0,,MA-109,NC,,MATH.4
865328,,0,0,,MA-115,NC,,MATH.4
865328,,0,2012,12/FA,MA-125,W,W,MATH.4
802835,,3.766,0,,MA-050,NC,,MATH.4
802835,,3.766,0,,MA-101,NC,,MATH.4
802835,,3.766,0,,MA-109,NC,,MATH.4
802835,,3.766,0,,MA-115,NC,,MATH.4
802835,,3.766,2010,11/SP,MA-125,N,A-,MATH.4
1236288,HE,3.572,0,,MA-050,NC,,MATH.4
1236288,HE,3.572,0,,MA-101,NC,,MATH.4
1236288,HE,3.572,0,,MA-109,NC,,MATH.4
1236288,HE,3.572,0,,MA-115,NC,,MATH.4
1236288,HE,3.572,2019,19/FA,MA-125,N,B,MATH.4
1236286,HE,3.367,0,,MA-050,NC,,MATH.4
1236286,HE,3.367,0,,MA-101,NC,,MATH.4
1236286,HE,3.367,0,,MA-109,NC,,MATH.4
1236286,HE,3.367,0,,MA-115,NC,,MATH.4
1236286,HE,3.367,2019,19/FA,MA-125,N,B-,MATH.4
911608,,3.797,0,,MA-050,NC,,MATH.4
911608,,3.797,0,,MA-101,NC,,MATH.4
911608,,3.797,0,,MA-109,NC,,MATH.4
911608,,3.797,0,,MA-115,NC,,MATH.4
911608,,3.797,2014,14/FA,MA-125,N,A,MATH.4
903674,,3.131,0,,MA-050,NC,,MATH.4
903674,,3.131,0,,MA-101,NC,,MATH.4
903674,,3.131,0,,MA-109,NC,,MATH.4
903674,,3.131,0,,MA-115,NC,,MATH.4
903674,,3.131,2013,13/FA,MA-125,N,C-,MATH.4
1302120,CE,3.667,0,,MA-050,NC,,MATH.3
1302120,CE,3.667,0,,MA-101,NC,,MATH.3
1302120,CE,3.667,2020,21/SP,MA-109,N,A,MATH.3
1302120,CE,3.667,2021,21/FA,MA-125,N,B,MATH.3
1009603,,3.676,0,,MA-050,NC,,MATH.4
1009603,,3.676,0,,MA-101,NC,,MATH.4
1009603,,3.676,0,,MA-109,NC,,MATH.4
1009603,,3.676,0,,MA-115,NC,,MATH.4
1009603,,3.676,2014,14/FA,MA-125,N,B-,MATH.4
872085,,3.429,0,,MA-050,NC,,MATH.2
872085,,3.429,2012,12/FA,MA-105,N,A-,MATH.2
872085,,3.429,2012,13/SP,MA-115,N,A,MATH.2
872085,,3.429,2013,14/SP,MA-125,D,W,MATH.2
1009882,,3.14,0,,MA-050,NC,,MATH.4
1009882,,3.14,0,,MA-101,NC,,MATH.4
1009882,,3.14,0,,MA-109,NC,,MATH.4
1009882,,3.14,0,,MA-115,NC,,MATH.4
1009882,,3.14,2017,17/FA,MA-125,N,B,MATH.4
811298,,3.175,0,,MA-050,NC,,MATH.4
811298,,3.175,0,,MA-101,NC,,MATH.4
811298,,3.175,0,,MA-109,NC,,MATH.4
811298,,3.175,0,,MA-115,NC,,MATH.4
811298,,3.175,2011,11/FA,MA-125,N,C+,MATH.4
871924,,3.567,0,,MA-050,NC,,MATH.4
871924,,3.567,0,,MA-101,NC,,MATH.4
871924,,3.567,0,,MA-109,NC,,MATH.4
871924,,3.567,0,,MA-115,NC,,MATH.4
871924,,3.567,2012,12/FA,MA-125,N,A,MATH.4
890590,,3.476,0,,MA-050,NC,,MATH.2
890590,,3.476,2012,12/FA,MA-115,N,A,MATH.2
890590,,3.476,2015,15/FA,MA-125,N,A,MATH.2
1176035,,3.157,0,,MA-050,NC,,MATH.4
1176035,,3.157,0,,MA-101,NC,,MATH.4
1176035,,3.157,0,,MA-109,NC,,MATH.4
1176035,,3.157,0,,MA-115,NC,,MATH.4
1176035,,3.157,2017,17/FA,MA-105,N,A-,MATH.4
1176035,,3.157,2017,18/SP,MA-125,D,W,MATH.4
864372,,3.808,0,,MA-050,NC,,MATH.4
864372,,3.808,0,,MA-101,NC,,MATH.4
864372,,3.808,0,,MA-109,NC,,MATH.4
864372,,3.808,0,,MA-115,NC,,MATH.4
864372,,3.808,2012,12/FA,MA-125,N,B+,MATH.4
763358,,3.985,0,,MA-050,NC,,MATH.4
763358,,3.985,0,,MA-101,NC,,MATH.4
763358,,3.985,0,,MA-109,NC,,MATH.4
763358,,3.985,0,,MA-115,NC,,MATH.4
763358,,3.985,2010,11/SP,MA-125,N,A,MATH.4
1229609,CS,2.594,0,,MA-050,NC,,MATH.3
1229609,CS,2.594,0,,MA-101,NC,,MATH.3
1229609,CS,2.594,2018,19/SP,MA-109,N,B-,MATH.3
1229609,CS,2.594,2019,19/FA,MA-125,D,W,MATH.3
1229609,CS,2.594,2020,20/FA,MA-125,N,C+,MATH.3
1309127,BY,3.658,0,,MA-050,NC,,MATH.4
1309127,BY,3.658,0,,MA-101,NC,,MATH.4
1309127,BY,3.658,0,,MA-109,NC,,MATH.4
1309127,BY,3.658,0,,MA-115,NC,,MATH.4
1309127,BY,3.658,2020,21/SP,MA-125,D,W,MATH.4
1309127,BY,3.658,2021,21/SC,MA-125,TR,T,MATH.4
733940,,3.656,0,,MA-050,NC,,MATH.4
733940,,3.656,0,,MA-101,NC,,MATH.4
733940,,3.656,0,,MA-109,NC,,MATH.4
733940,,3.656,0,,MA-115,NC,,MATH.4
733940,,3.656,2010,10/FA,MA-125,N,A-,MATH.4
1169734,,3.688,0,,MA-050,NC,,MATH.4
1169734,,3.688,0,,MA-101,NC,,MATH.4
1169734,,3.688,0,,MA-109,NC,,MATH.4
1169734,,3.688,0,,MA-115,NC,,MATH.4
1169734,,3.688,2017,17/FA,MA-109,N,A,MATH.4
1169734,,3.688,2017,18/SP,MA-125,N,B-,MATH.4
1063817,,3.884,0,,MA-050,NC,,MATH.4
1063817,,3.884,0,,MA-101,NC,,MATH.4
1063817,,3.884,0,,MA-109,NC,,MATH.4
1063817,,3.884,0,,MA-115,NC,,MATH.4
1063817,,3.884,2015,15/FA,MA-125,N,B+,MATH.4
1111417,,3.203,0,,MA-050,NC,,MATH.3
1111417,,3.203,0,,MA-101,NC,,MATH.3
1111417,,3.203,2016,16/FA,MA-109,N,B-,MATH.3
1111417,,3.203,2016,17/SP,MA-125,N,C+,MATH.3
884190,,1.799,0,,MA-050,NC,,MATH.4
884190,,1.799,0,,MA-101,NC,,MATH.4
884190,,1.799,0,,MA-109,NC,,MATH.4
884190,,1.799,0,,MA-115,NC,,MATH.4
884190,,1.799,2012,12/FA,MA-125,N,B-,MATH.4
1026615,,1.11,0,,MA-050,NC,,MATH.4
1026615,,1.11,0,,MA-101,NC,,MATH.4
1026615,,1.11,0,,MA-109,NC,,MATH.4
1026615,,1.11,0,,MA-115,NC,,MATH.4
1026615,,1.11,2017,17/FA,MA-125,N,C+,MATH.4
1099709,,3.901,0,,MA-050,NC,,MATH.4
1099709,,3.901,0,,MA-101,NC,,MATH.4
1099709,,3.901,0,,MA-109,NC,,MATH.4
1099709,,3.901,0,,MA-115,NC,,MATH.4
1099709,,3.901,2016,16/FA,MA-125,N,B+,MATH.4
1175869,AS,2.849,0,,MA-050,NC,,MATH.4
1175869,AS,2.849,0,,MA-101,NC,,MATH.4
1175869,AS,2.849,0,,MA-109,NC,,MATH.4
1175869,AS,2.849,0,,MA-115,NC,,MATH.4
1175869,AS,2.849,2017,18/SP,MA-125,N,D+,MATH.4
1175869,AS,2.849,2020,20/FA,MA-125,D,W,MATH.4
1268131,,4,2017,18/SB,MA-125,N,A,
890720,,3.451,0,,MA-050,NC,,MATH.4
890720,,3.451,0,,MA-101,NC,,MATH.4
890720,,3.451,0,,MA-109,NC,,MATH.4
890720,,3.451,0,,MA-115,NC,,MATH.4
890720,,3.451,2012,12/FA,MA-125,N,B+,MATH.4
966425,,4,2013,13/FA,MA-125,N,A,
1143011,,2.923,0,,MA-050,NC,,MATH.4
1143011,,2.923,0,,MA-101,NC,,MATH.4
1143011,,2.923,0,,MA-109,NC,,MATH.4
1143011,,2.923,0,,MA-115,NC,,MATH.4
1143011,,2.923,2016,16/FA,MA-125,N,F,MATH.4
1143011,,2.923,2017,17/FA,MA-125,N,B-,MATH.4
1231982,,2.798,0,,MA-050,NC,,MATH.4
1231982,,2.798,0,,MA-101,NC,,MATH.4
1231982,,2.798,0,,MA-109,NC,,MATH.4
1231982,,2.798,0,,MA-115,NC,,MATH.4
1231982,,2.798,2018,18/FA,MA-125,N,C-,MATH.4
1185759,HLS,2.361,0,,MA-050,NC,,MATH.4
1185759,HLS,2.361,0,,MA-101,NC,,MATH.4
1185759,HLS,2.361,0,,MA-109,PR,,MATH.4
1185759,HLS,2.361,0,,MA-115,NC,,MATH.4
1185759,HLS,2.361,2019,19/FA,MA-125,D,W,MATH.4
1185759,HLS,2.361,2019,19/FA,MA-109,TR,T,MATH.4
1185759,HLS,2.361,2019,20/SP,MA-125,N,F,MATH.4
1179649,,2.978,0,,MA-050,NC,,MATH.3
1179649,,2.978,0,,MA-101,NC,,MATH.3
1179649,,2.978,2019,19/FA,MA-109,N,A,MATH.3
1179649,,2.978,2019,20/SP,MA-125,N,P,MATH.3
1052961,,2.085,0,,MA-050,NC,,MATH.4
1052961,,2.085,0,,MA-101,NC,,MATH.4
1052961,,2.085,0,,MA-109,NC,,MATH.4
1052961,,2.085,0,,MA-115,NC,,MATH.4
1052961,,2.085,2015,15/FA,MA-125,D,W,MATH.4
1052961,,2.085,2015,16/SP,MA-109,N,F,MATH.4
990368,,3.295,0,,MA-050,NC,,MATH.3
990368,,3.295,0,,MA-101,NC,,MATH.3
990368,,3.295,2015,15/SC,MA-109,TR,T,MATH.3
990368,,3.295,2015,16/SB,MA-125,C,,MATH.3
990368,,3.295,2016,16/FA,MA-125,N,B+,MATH.3
860278,,2.105,0,,MA-050,NC,,MATH.3
860278,,2.105,0,,MA-101,NC,,MATH.3
860278,,2.105,2014,14/FA,MA-109,N,B,MATH.3
860278,,2.105,2014,15/SP,MA-125,N,C+,MATH.3
812559,,3.078,0,,MA-050,NC,,MATH.3
812559,,3.078,0,,MA-101,NC,,MATH.3
812559,,3.078,2012,12/FA,MA-109,N,C+,MATH.3
812559,,3.078,2012,13/SP,MA-125,N,C-,MATH.3
1083557,,3.649,0,,MA-050,NC,,MATH.4
1083557,,3.649,0,,MA-101,NC,,MATH.4
1083557,,3.649,0,,MA-109,NC,,MATH.4
1083557,,3.649,0,,MA-115,NC,,MATH.4
1083557,,3.649,2017,17/FA,MA-125,N,A-,MATH.4
785450,,3.186,0,,MA-050,NC,,MATH.3
785450,,3.186,0,,MA-101,NC,,MATH.3
785450,,3.186,2010,10/FA,MA-109,N,B,MATH.3
785450,,3.186,2010,11/SP,MA-125,N,B-,MATH.3
1307443,HON,3.956,0,,MA-050,NC,,MATH.4
,BY,,,,,,,
,HS,,,,,,,
1307443,HON,3.956,0,,MA-101,NC,,MATH.4
,BY,,,,,,,
,HS,,,,,,,
1307443,HON,3.956,0,,MA-109,NC,,MATH.4
,BY,,,,,,,
,HS,,,,,,,
1307443,HON,3.956,0,,MA-115,NC,,MATH.4
,BY,,,,,,,
,HS,,,,,,,
1307443,HON,3.956,2020,20/FA,MA-125,N,A-,MATH.4
,BY,,,,,,,
,HS,,,,,,,
813676,,3.702,2014,14/FA,MA-101,TR,T,
813676,,3.702,2014,14/FA,MA-109,TR,T,
813676,,3.702,2014,14/FA,MA-125,TR,T,
813676,,3.702,2014,14/FA,MA-125,D,W,
894879,,2.953,0,,MA-050,NC,,MATH.4
894879,,2.953,0,,MA-101,NC,,MATH.4
894879,,2.953,0,,MA-109,NC,,MATH.4
894879,,2.953,0,,MA-115,NC,,MATH.4
894879,,2.953,2013,13/FA,MA-125,N,C-,MATH.4
912651,,3.202,0,,MA-050,NC,,MATH.3
912651,,3.202,0,,MA-101,NC,,MATH.3
912651,,3.202,2013,13/FA,MA-109,N,C+,MATH.3
912651,,3.202,2013,14/SP,MA-125,N,C,MATH.3
925705,,2.92,0,,MA-050,NC,,MATH.3
925705,,2.92,0,,MA-101,NC,,MATH.3
925705,,2.92,2015,15/FA,MA-109,N,D-,MATH.3
925705,,2.92,2015,16/SP,MA-109,N,C-,MATH.3
925705,,2.92,2016,16/FA,MA-125,N,D+,MATH.3
951274,,2.807,0,,MA-050,NC,,MATH.4
951274,,2.807,0,,MA-101,NC,,MATH.4
951274,,2.807,0,,MA-109,NC,,MATH.4
951274,,2.807,0,,MA-115,NC,,MATH.4
951274,,2.807,2013,13/FA,MA-125,D,W,MATH.4
951274,,2.807,2013,14/SP,MA-125,N,C,MATH.4
1296919,,1.602,0,,MA-050,NC,,MATH.4
1296919,,1.602,0,,MA-101,NC,,MATH.4
1296919,,1.602,0,,MA-109,NC,,MATH.4
1296919,,1.602,0,,MA-115,NC,,MATH.4
1296919,,1.602,2019,19/FA,MA-125,N,B,MATH.4
843182,,3.747,0,,MA-050,NC,,MATH.4
843182,,3.747,0,,MA-101,NC,,MATH.4
843182,,3.747,0,,MA-109,NC,,MATH.4
843182,,3.747,0,,MA-115,NC,,MATH.4
843182,,3.747,2011,11/FA,MA-125,N,A,MATH.4
834882,,3.48,0,,MA-050,NC,,MATH.4
834882,,3.48,0,,MA-101,NC,,MATH.4
834882,,3.48,0,,MA-109,NC,,MATH.4
834882,,3.48,0,,MA-115,NC,,MATH.4
834882,,3.48,2011,11/FA,MA-125,D,W,MATH.4
1294136,CS,2.561,0,,MA-050,NC,,MATH.4
,HLS,,,,,,,
1294136,CS,2.561,0,,MA-101,NC,,MATH.4
,HLS,,,,,,,
1294136,CS,2.561,0,,MA-109,NC,,MATH.4
,HLS,,,,,,,
1294136,CS,2.561,0,,MA-115,NC,,MATH.4
,HLS,,,,,,,
1294136,CS,2.561,2019,19/FA,MA-125,N,F,MATH.4
,HLS,,,,,,,
1294136,CS,2.561,2020,20/FA,MA-125,N,F,MATH.4
,HLS,,,,,,,
1294136,CS,2.561,2020,21/SP,MA-125,N,P,MATH.4
,HLS,,,,,,,
1053427,,3.876,0,,MA-050,NC,,MATH.4
1053427,,3.876,0,,MA-101,NC,,MATH.4
1053427,,3.876,0,,MA-050,NC,,MATH.4
1053427,,3.876,0,,MA-101,NC,,MATH.4
1053427,,3.876,0,,MA-109,NC,,MATH.4
1053427,,3.876,0,,MA-115,NC,,MATH.4
1053427,,3.876,2015,15/FA,MA-125,N,A,MATH.4
750966,,2.765,0,,MA-050,NC,,MATH.2
750966,,2.765,2009,09/FA,MA-105,N,A,MATH.2
750966,,2.765,2009,10/SP,MA-109,N,A-,MATH.2
750966,,2.765,2010,10/FA,MA-125,N,D,MATH.2
936436,,3.722,0,,MA-050,NC,,MATH.3
936436,,3.722,0,,MA-101,NC,,MATH.3
936436,,3.722,0,,MA-109,TR,T,MATH.3
936436,,3.722,2014,14/FA,MA-125,N,A-,MATH.3
1321725,CS,3.6,0,,MA-050,NC,,MATH.4
1321725,CS,3.6,0,,MA-101,NC,,MATH.4
1321725,CS,3.6,0,,MA-109,NC,,MATH.4
1321725,CS,3.6,0,,MA-115,NC,,MATH.4
1321725,CS,3.6,2021,22/SP,MA-125,N,,MATH.4
1167106,MA,3.468,0,,MA-050,NC,,MATH.4
,HON,,,,,,,
1167106,MA,3.468,0,,MA-101,NC,,MATH.4
,HON,,,,,,,
1167106,MA,3.468,0,,MA-109,NC,,MATH.4
,HON,,,,,,,
1167106,MA,3.468,0,,MA-115,NC,,MATH.4
,HON,,,,,,,
1167106,MA,3.468,2017,17/FA,MA-125,N,A-,MATH.4
,HON,,,,,,,
1229082,,3.863,0,,MA-050,NC,,MATH.4
1229082,,3.863,0,,MA-101,NC,,MATH.4
1229082,,3.863,0,,MA-109,NC,,MATH.4
1229082,,3.863,0,,MA-115,NC,,MATH.4
1229082,,3.863,2018,18/FA,MA-125,N,A,MATH.4
1172717,,3.003,0,,MA-050,NC,,MATH.4
1172717,,3.003,0,,MA-101,NC,,MATH.4
1172717,,3.003,0,,MA-109,NC,,MATH.4
1172717,,3.003,0,,MA-115,NC,,MATH.4
1172717,,3.003,2017,18/SP,MA-125,N,C,MATH.4
792251,,3.098,0,,MA-050,NC,,MATH.4
792251,,3.098,0,,MA-101,NC,,MATH.4
792251,,3.098,0,,MA-109,NC,,MATH.4
792251,,3.098,0,,MA-115,NC,,MATH.4
792251,,3.098,2010,10/FA,MA-125,N,A,MATH.4
939760,,3.582,0,,MA-050,NC,,MATH.4
939760,,3.582,0,,MA-101,NC,,MATH.4
939760,,3.582,0,,MA-109,NC,,MATH.4
939760,,3.582,0,,MA-115,NC,,MATH.4
939760,,3.582,2014,14/FA,MA-125,N,B,MATH.4
1274433,,1.541,0,,MA-050,NC,,MATH.4
1274433,,1.541,0,,MA-101,PR,,MATH.4
